21.4,12.399999999999999,31.400000000000006,-2.5999999999999996,15.65
14.599999999999998,8.2,28.800000000000004,10.2,15.45
20.4,17.2,35.60000000000001,22.200000000000003,23.85
31.400000000000006,36.400000000000006,26.200000000000003,36.6,32.650000000000006
34.400000000000006,70.2,22.4,67.2,48.55
19.4,42.60000000000001,30.60000000000001,25.4,29.500000000000007
16.4,13.2,8.2,21.4,14.799999999999999
16.599999999999998,12.2,31.400000000000006,34.400000000000006,23.650000000000002
42.400000000000006,26.4,25.4,13.399999999999999,26.900000000000006
32.400000000000006,53.60000000000001,45.60000000000001,39.2,42.7
21.2,40.60000000000001,19.2,12.2,23.300000000000004
22.200000000000003,21.599999999999998,15.2,50.2,27.3
16.4,27.800000000000004,30.599999999999994,15.2,22.5
47.60000000000001,20.4,26.60000000000001,20.799999999999997,28.85
25.200000000000003,29.4,9.399999999999999,52.2,29.05
24.400000000000006,42.4,15.399999999999999,12.2,23.600000000000005
30.200000000000003,20.4,20.4,10.2,20.3
34.2,92.4,44.2,24.200000000000003,48.75
59.2,21.799999999999997,81.2,15.399999999999999,44.4
16.599999999999998,39.2,85.4,13.2,38.599999999999994
7.199999999999999,30.6,47.60000000000001,15.599999999999998,25.25
8.399999999999999,40.2,40.400000000000006,18.4,26.85
15.599999999999998,31.60000000000001,43.2,32.400000000000006,30.700000000000003
18.599999999999998,16.599999999999998,13.399999999999999,59.2,26.95
11.0,57.2,31.800000000000004,31.000000000000007,32.75
64.2,24.4,25.6,20.599999999999998,33.699999999999996
16.4,48.2,17.2,11.2,23.25
31.60000000000001,7.199999999999999,27.4,28.200000000000003,23.600000000000005
5.399999999999999,22.6,55.400000000000006,28.200000000000003,27.900000000000002
8.399999999999999,50.400000000000006,39.400000000000006,46.800000000000004,36.25000000000001
21.4,67.2,38.80000000000001,39.2,41.650000000000006
29.200000000000003,97.2,94.2,24.200000000000003,61.2
41.2,25.4,12.0,14.399999999999999,23.25
34.400000000000006,35.60000000000001,30.200000000000003,31.6,32.95
23.200000000000003,22.6,64.2,46.6,39.15
37.2,62.80000000000001,41.400000000000006,30.4,42.95000000000001
48.400000000000006,70.4,13.399999999999999,29.800000000000004,40.50000000000001
62.2,23.4,11.599999999999998,59.2,39.099999999999994
28.400000000000006,27.200000000000003,21.599999999999998,9.399999999999999,21.65
33.2,26.599999999999994,31.400000000000006,16.599999999999998,26.95
46.400000000000006,13.399999999999999,23.200000000000003,36.2,29.8
21.2,11.399999999999999,13.399999999999999,17.4,15.849999999999998
36.60000000000001,15.599999999999998,17.2,31.60000000000001,25.250000000000004
37.400000000000006,31.60000000000001,26.4,74.2,42.400000000000006
55.2,12.399999999999999,34.4,17.599999999999998,29.9
14.799999999999997,14.2,36.60000000000001,28.4,23.5
85.2,47.400000000000006,1.3999999999999986,7.199999999999999,35.300000000000004
21.4,48.2,16.4,9.399999999999999,23.85
10.399999999999999,22.4,17.599999999999998,22.199999999999996,18.15
30.4,12.2,28.4,37.6,27.15
44.2,16.2,28.4,35.6,31.1
15.599999999999998,10.0,22.200000000000003,78.2,31.5
30.799999999999997,32.400000000000006,30.4,29.6,30.799999999999997
80.2,52.400000000000006,24.4,28.4,46.35000000000001
44.2,21.199999999999996,32.4,27.4,31.300000000000004
3.3999999999999986,39.2,37.599999999999994,23.6,25.949999999999996
59.2,30.60000000000001,26.6,34.400000000000006,37.7
69.4,24.4,17.2,26.4,34.35
18.4,61.400000000000006,41.60000000000001,21.2,35.650000000000006
22.599999999999994,31.60000000000001,51.80000000000001,22.4,32.1
52.60000000000001,42.400000000000006,13.2,71.4,44.900000000000006
12.599999999999998,34.400000000000006,37.2,18.4,25.65
38.400000000000006,16.4,58.60000000000002,23.4,34.20000000000001
35.80000000000001,46.2,27.799999999999997,5.199999999999999,28.750000000000004
8.2,10.399999999999999,25.400000000000013,16.599999999999998,15.150000000000002
15.399999999999999,22.599999999999994,28.200000000000003,21.2,21.849999999999998
51.60000000000001,15.599999999999998,44.400000000000006,22.4,33.5
17.4,29.200000000000003,37.2,21.4,26.300000000000004
31.4,67.4,23.400000000000006,21.599999999999998,35.95
19.2,13.399999999999999,12.599999999999998,90.2,33.849999999999994
21.599999999999998,41.4,13.399999999999999,22.4,24.700000000000003
18.599999999999998,39.400000000000006,31.4,11.2,25.150000000000002
35.000000000000014,71.2,25.599999999999994,26.200000000000003,39.5
22.599999999999994,40.60000000000001,34.4,32.6,32.55
19.4,20.599999999999998,75.4,46.2,40.400000000000006
40.80000000000001,17.4,19.599999999999998,14.399999999999999,23.050000000000004
17.4,11.2,24.6,16.4,17.4
18.999999999999996,15.599999999999998,19.2,12.399999999999999,16.549999999999997
66.4,35.2,42.400000000000006,15.399999999999999,39.85
43.800000000000004,21.2,30.200000000000003,18.799999999999997,28.5
17.599999999999998,22.4,35.4,16.2,22.900000000000002
69.2,27.599999999999994,49.2,11.399999999999999,39.35
67.2,44.4,52.4,23.6,46.9
7.399999999999999,23.400000000000006,33.400000000000006,31.200000000000003,23.850000000000005
16.4,37.400000000000006,35.800000000000004,33.800000000000004,30.85
44.2,26.799999999999997,31.000000000000014,15.399999999999999,29.35
31.4,22.599999999999994,30.6,32.4,29.25
94.2,24.4,11.2,39.400000000000006,42.3
11.599999999999998,8.799999999999997,25.4,68.2,28.5
80.2,25.599999999999994,13.399999999999999,21.2,35.099999999999994
29.6,19.4,28.400000000000006,73.2,37.650000000000006
34.6,47.2,17.4,35.6,33.7
23.799999999999997,23.599999999999994,21.4,25.6,23.599999999999994
46.4,12.599999999999998,36.4,44.400000000000006,34.95
21.2,30.400000000000006,62.2,45.4,39.800000000000004
26.599999999999994,46.2,44.80000000000001,48.400000000000006,41.5
37.4,13.599999999999998,46.2,42.400000000000006,34.900000000000006
36.400000000000006,19.599999999999998,26.200000000000003,24.799999999999997,26.75
45.4,30.6,16.599999999999998,50.2,35.7
24.599999999999994,45.80000000000001,31.400000000000006,49.60000000000001,37.85000000000001
77.2,32.400000000000006,16.599999999999998,37.400000000000006,40.900000000000006
15.799999999999997,17.599999999999998,35.60000000000001,16.2,21.3
21.599999999999998,17.4,31.6,6.199999999999999,19.2
83.2,19.4,19.599999999999998,66.2,47.099999999999994
34.4,56.400000000000006,83.4,19.799999999999997,48.5
22.6,24.4,23.4,14.399999999999999,21.200000000000003
25.4,14.599999999999998,16.599999999999998,17.4,18.5
89.2,5.599999999999998,21.4,52.80000000000001,42.25
24.200000000000003,40.4,40.400000000000006,28.4,33.35
102.2,22.4,26.6,24.800000000000004,44.0
20.599999999999998,32.2,54.80000000000001,27.4,33.75
33.2,17.0,74.2,49.80000000000001,43.550000000000004
60.80000000000001,44.80000000000001,42.60000000000001,41.60000000000001,47.45000000000002
77.2,63.2,41.8,61.599999999999994,60.949999999999996
26.4,41.60000000000001,39.60000000000001,28.800000000000004,34.1
39.800000000000004,42.400000000000006,47.400000000000006,14.2,35.95
18.4,43.60000000000001,19.599999999999998,38.400000000000006,30.000000000000004
27.400000000000006,25.799999999999997,9.0,45.60000000000001,26.950000000000003
30.4,22.200000000000003,62.2,24.800000000000004,34.900000000000006
75.6,19.4,25.4,39.400000000000006,39.95
42.00000000000001,22.4,19.2,33.60000000000001,29.300000000000004
18.4,62.2,23.6,66.2,42.599999999999994
30.4,31.6,39.400000000000006,52.20000000000002,38.400000000000006
34.400000000000006,12.399999999999999,31.400000000000006,44.6,30.700000000000003
22.0,60.000000000000014,23.599999999999994,35.800000000000004,35.35
58.400000000000006,64.4,37.400000000000006,37.4,49.400000000000006
45.400000000000006,53.0,54.2,39.400000000000006,48.00000000000001
39.400000000000006,31.4,21.599999999999998,26.4,29.700000000000003
32.400000000000006,34.400000000000006,34.2,-3.8,24.300000000000004
71.60000000000001,43.6,24.6,74.4,53.550000000000004
74.2,22.599999999999994,34.60000000000001,12.2,35.9
50.2,63.2,75.2,50.60000000000001,59.80000000000001
25.400000000000006,36.60000000000001,30.200000000000003,40.60000000000001,33.2
27.60000000000001,25.400000000000006,76.2,78.4,51.900000000000006
23.599999999999994,26.60000000000001,11.399999999999999,30.4,23.0
22.6,45.400000000000006,81.2,21.2,42.599999999999994
36.2,15.399999999999999,32.6,31.60000000000001,28.950000000000003
24.60000000000001,25.4,15.799999999999997,17.799999999999997,20.900000000000002
34.2,25.4,63.60000000000001,21.599999999999998,36.2
28.800000000000004,29.200000000000003,34.400000000000006,42.80000000000001,33.800000000000004
95.2,68.2,28.400000000000006,14.399999999999999,51.550000000000004
35.0,45.6,16.599999999999998,23.799999999999997,30.249999999999996
22.0,27.400000000000006,23.6,52.60000000000001,31.400000000000002
15.0,27.6,21.4,27.60000000000001,22.900000000000002
13.399999999999999,26.200000000000003,23.599999999999994,16.599999999999998,19.95
30.6,19.4,15.599999999999998,18.4,21.0
21.4,24.80000000000001,14.2,44.2,26.150000000000002
93.2,9.399999999999999,72.4,41.4,54.1
83.4,23.599999999999994,10.2,19.4,34.15
31.400000000000006,34.6,21.999999999999996,11.399999999999999,24.85
